"Subject"	"Session"	"DemoAge.RESP"	"DemoEthnicity.RESP"	"DemoGender.RESP"	"DemoRace.RESP"	"responseMappingTool"	"Block"	"Procedure.Block."	"toolResponse"	"weaponResponse"	"Trial"	"blockName"	"Practice.Trial."	"SubTrial"	"CorrectResponse"	"facePictureFile"	"ITIDuration"	"PrimeType"	"responseAccData"	"rtFeedbackText"	"targetPictureFile"	"TargetType"	"TargetWIT.ACC"	"TargetWIT.CRESP"	"TargetWIT.RESP"	"TargetWIT.RT"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	139	"l"	"whiteFace8.bmp"	"1000"	"white"	"1"	"+"	"tool3.bmp"	"tool"	"0"	"l"	"a"	"222"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	140	"l"	"blackFace4.bmp"	"1200"	"black"	"2"	"+"	"tool4.bmp"	"tool"	"1"	"l"	"l"	"445"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	141	"l"	"blackFace2.bmp"	"800"	"black"	"2"	"+"	"tool3.bmp"	"tool"	"1"	"l"	"l"	"236"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	142	"a"	"blackFace6.bmp"	"1000"	"black"	"2"	"+"	"weapon3.bmp"	"weapon"	"1"	"a"	"a"	"276"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	143	"l"	"blackFace7.bmp"	"1000"	"black"	"1"	"+"	"tool2.bmp"	"tool"	"0"	"l"	"a"	"299"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	144	"l"	"blackFace8.bmp"	"1200"	"black"	"1"	"+"	"tool4.bmp"	"tool"	"0"	"l"	"a"	"243"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	145	"a"	"whiteFace5.bmp"	"800"	"white"	"2"	"+"	"weapon1.bmp"	"weapon"	"1"	"a"	"a"	"338"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	146	"l"	"blackFace5.bmp"	"800"	"black"	"1"	"+"	"tool4.bmp"	"tool"	"0"	"l"	"a"	"249"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	147	"a"	"blackFace7.bmp"	"1200"	"black"	"2"	"+"	"weapon2.bmp"	"weapon"	"1"	"a"	"a"	"345"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	148	"l"	"whiteFace7.bmp"	"1000"	"white"	"1"	"+"	"tool4.bmp"	"tool"	"0"	"l"	"a"	"208"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	149	"a"	"whiteFace7.bmp"	"1200"	"white"	"2"	"+"	"weapon4.bmp"	"weapon"	"1"	"a"	"a"	"119"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	150	"a"	"blackFace3.bmp"	"800"	"black"	"2"	"+"	"weapon1.bmp"	"weapon"	"1"	"a"	"a"	"39"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	151	"l"	"whiteFace5.bmp"	"1000"	"white"	"1"	"+"	"tool3.bmp"	"tool"	"0"	"l"	"a"	"118"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	152	"l"	"blackFace7.bmp"	"1200"	"black"	"1"	"+"	"tool4.bmp"	"tool"	"0"	"l"	"a"	"197"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	153	"l"	"blackFace7.bmp"	"1000"	"black"	"1"	"+"	"tool3.bmp"	"tool"	"0"	"l"	"a"	"213"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	154	"a"	"whiteFace8.bmp"	"800"	"white"	"2"	"+"	"weapon1.bmp"	"weapon"	"1"	"a"	"a"	"276"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	155	"l"	"blackFace6.bmp"	"1000"	"black"	"1"	"+"	"tool2.bmp"	"tool"	"0"	"l"	"a"	"188"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	156	"a"	"whiteFace7.bmp"	"1200"	"white"	"2"	"+"	"weapon1.bmp"	"weapon"	"1"	"a"	"a"	"155"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	157	"a"	"whiteFace2.bmp"	"800"	"white"	"2"	"+"	"weapon4.bmp"	"weapon"	"1"	"a"	"a"	"66"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	158	"l"	"whiteFace3.bmp"	"1200"	"white"	"1"	"+"	"tool1.bmp"	"tool"	"0"	"l"	"a"	"498"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	159	"a"	"blackFace5.bmp"	"800"	"black"	"3"	"TOO SLOW"	"weapon2.bmp"	"weapon"	"0"	"a"	""	"0"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	160	"l"	"blackFace4.bmp"	"1000"	"black"	"1"	"+"	"tool1.bmp"	"tool"	"0"	"l"	"a"	"240"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	161	"a"	"whiteFace5.bmp"	"1200"	"white"	"3"	"TOO SLOW"	"weapon2.bmp"	"weapon"	"0"	"a"	""	"0"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	162	"l"	"blackFace1.bmp"	"1000"	"black"	"3"	"TOO SLOW"	"tool3.bmp"	"tool"	"0"	"l"	""	"0"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	163	"a"	"blackFace4.bmp"	"800"	"black"	"3"	"TOO SLOW"	"weapon1.bmp"	"weapon"	"0"	"a"	""	"0"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	164	"l"	"blackFace3.bmp"	"1000"	"black"	"3"	"TOO SLOW"	"tool3.bmp"	"tool"	"0"	"l"	""	"0"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	165	"a"	"blackFace7.bmp"	"1200"	"black"	"3"	"TOO SLOW"	"weapon1.bmp"	"weapon"	"0"	"a"	""	"0"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	166	"l"	"blackFace5.bmp"	"800"	"black"	"3"	"TOO SLOW"	"tool3.bmp"	"tool"	"0"	"l"	""	"0"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	167	"l"	"whiteFace3.bmp"	"1200"	"white"	"2"	"+"	"tool3.bmp"	"tool"	"1"	"l"	"l"	"290"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	168	"a"	"whiteFace6.bmp"	"800"	"white"	"2"	"+"	"weapon1.bmp"	"weapon"	"1"	"a"	"a"	"361"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	169	"l"	"whiteFace5.bmp"	"1000"	"white"	"1"	"+"	"tool2.bmp"	"tool"	"0"	"l"	"a"	"272"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	170	"a"	"whiteFace4.bmp"	"1200"	"white"	"3"	"TOO SLOW"	"weapon2.bmp"	"weapon"	"0"	"a"	""	"0"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	171	"l"	"whiteFace2.bmp"	"1000"	"white"	"1"	"+"	"tool3.bmp"	"tool"	"0"	"l"	"a"	"407"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	172	"a"	"blackFace6.bmp"	"800"	"black"	"1"	"+"	"weapon4.bmp"	"weapon"	"0"	"a"	"l"	"358"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	173	"l"	"whiteFace1.bmp"	"1200"	"white"	"1"	"+"	"tool3.bmp"	"tool"	"0"	"l"	"a"	"214"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	174	"a"	"blackFace5.bmp"	"800"	"black"	"2"	"+"	"weapon3.bmp"	"weapon"	"1"	"a"	"a"	"309"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	175	"a"	"blackFace8.bmp"	"1000"	"black"	"3"	"TOO SLOW"	"weapon3.bmp"	"weapon"	"0"	"a"	""	"0"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	176	"a"	"whiteFace1.bmp"	"1000"	"white"	"3"	"TOO SLOW"	"weapon2.bmp"	"weapon"	"0"	"a"	""	"0"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	177	"a"	"whiteFace1.bmp"	"1200"	"white"	"2"	"+"	"weapon1.bmp"	"weapon"	"1"	"a"	"a"	"267"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	178	"a"	"blackFace3.bmp"	"800"	"black"	"2"	"+"	"weapon3.bmp"	"weapon"	"1"	"a"	"a"	"323"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	179	"l"	"whiteFace8.bmp"	"1200"	"white"	"1"	"+"	"tool1.bmp"	"tool"	"0"	"l"	"a"	"450"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	180	"l"	"blackFace3.bmp"	"800"	"black"	"1"	"+"	"tool1.bmp"	"tool"	"0"	"l"	"a"	"129"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	181	"l"	"blackFace3.bmp"	"1000"	"black"	"2"	"+"	"tool4.bmp"	"tool"	"1"	"l"	"l"	"441"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	182	"a"	"blackFace2.bmp"	"800"	"black"	"3"	"TOO SLOW"	"weapon4.bmp"	"weapon"	"0"	"a"	""	"0"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	183	"l"	"whiteFace2.bmp"	"1200"	"white"	"1"	"+"	"tool2.bmp"	"tool"	"0"	"l"	"a"	"255"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	184	"l"	"whiteFace6.bmp"	"1000"	"white"	"2"	"+"	"tool1.bmp"	"tool"	"1"	"l"	"l"	"287"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	185	"l"	"whiteFace8.bmp"	"1000"	"white"	"2"	"+"	"tool2.bmp"	"tool"	"1"	"l"	"l"	"254"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	186	"l"	"whiteFace2.bmp"	"800"	"white"	"2"	"+"	"tool1.bmp"	"tool"	"1"	"l"	"l"	"166"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	187	"l"	"blackFace2.bmp"	"1200"	"black"	"2"	"+"	"tool2.bmp"	"tool"	"1"	"l"	"l"	"181"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	188	"a"	"whiteFace4.bmp"	"1200"	"white"	"1"	"+"	"weapon3.bmp"	"weapon"	"0"	"a"	"l"	"76"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	189	"a"	"blackFace3.bmp"	"1000"	"black"	"1"	"+"	"weapon4.bmp"	"weapon"	"0"	"a"	"l"	"156"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	190	"l"	"whiteFace2.bmp"	"800"	"white"	"3"	"TOO SLOW"	"tool4.bmp"	"tool"	"0"	"l"	""	"0"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	191	"l"	"whiteFace1.bmp"	"1200"	"white"	"1"	"+"	"tool2.bmp"	"tool"	"0"	"l"	"a"	"474"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	192	"a"	"blackFace5.bmp"	"1000"	"black"	"3"	"TOO SLOW"	"weapon1.bmp"	"weapon"	"0"	"a"	""	"0"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	3	"PostWITquestions"	"no"	1	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	3	"PostWITquestions"	"no"	2	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	3	"PostWITquestions"	"no"	3	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	3	"PostWITquestions"	"no"	4	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"
18	1	1	3	2	5	"toolRight"	2	"WITproc"	"l"	"a"	3	"PostWITquestions"	"no"	5	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	1	"practiceWIT"	"yes"	1	"a"	"blackFace2.bmp"	"800"	"black"	"3"	"TOO SLOW"	"weapon3.bmp"	"weapon"	"0"	"a"	""	"0"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	1	"practiceWIT"	"yes"	2	"a"	"whiteFace2.bmp"	"1000"	"white"	"2"	"+"	"weapon4.bmp"	"weapon"	"1"	"a"	"a"	"398"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	1	"practiceWIT"	"yes"	3	"a"	"blackFace2.bmp"	"800"	"black"	"3"	"TOO SLOW"	"weapon3.bmp"	"weapon"	"0"	"a"	""	"0"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	1	"practiceWIT"	"yes"	4	"l"	"blackFace8.bmp"	"1200"	"black"	"2"	"+"	"tool3.bmp"	"tool"	"1"	"l"	"l"	"477"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	1	"practiceWIT"	"yes"	5	"l"	"whiteFace4.bmp"	"1000"	"white"	"2"	"+"	"tool3.bmp"	"tool"	"1"	"l"	"l"	"332"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	1	"practiceWIT"	"yes"	6	"l"	"whiteFace8.bmp"	"800"	"white"	"2"	"+"	"tool3.bmp"	"tool"	"1"	"l"	"l"	"372"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	1	"practiceWIT"	"yes"	7	"a"	"whiteFace8.bmp"	"1000"	"white"	"2"	"+"	"weapon4.bmp"	"weapon"	"1"	"a"	"a"	"435"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	1	"practiceWIT"	"yes"	8	"a"	"blackFace4.bmp"	"1200"	"black"	"2"	"+"	"weapon3.bmp"	"weapon"	"1"	"a"	"a"	"458"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	1	"practiceWIT"	"yes"	9	"l"	"blackFace5.bmp"	"800"	"black"	"1"	"+"	"tool2.bmp"	"tool"	"0"	"l"	"a"	"442"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	1	"practiceWIT"	"yes"	10	"a"	"whiteFace7.bmp"	"1200"	"white"	"1"	"+"	"weapon2.bmp"	"weapon"	"0"	"a"	"l"	"361"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	1	"practiceWIT"	"yes"	11	"a"	"blackFace6.bmp"	"1000"	"black"	"3"	"TOO SLOW"	"weapon3.bmp"	"weapon"	"0"	"a"	""	"0"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	1	"practiceWIT"	"yes"	12	"l"	"blackFace3.bmp"	"1000"	"black"	"2"	"+"	"tool2.bmp"	"tool"	"1"	"l"	"l"	"400"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	1	"practiceWIT"	"yes"	13	"l"	"whiteFace2.bmp"	"800"	"white"	"2"	"+"	"tool3.bmp"	"tool"	"1"	"l"	"l"	"391"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	1	"practiceWIT"	"yes"	14	"l"	"whiteFace4.bmp"	"1200"	"white"	"2"	"+"	"tool4.bmp"	"tool"	"1"	"l"	"l"	"375"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	1	"practiceWIT"	"yes"	15	"a"	"whiteFace1.bmp"	"1200"	"white"	"2"	"+"	"weapon1.bmp"	"weapon"	"1"	"a"	"a"	"389"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	1	"practiceWIT"	"yes"	16	"l"	"blackFace7.bmp"	"800"	"black"	"2"	"+"	"tool2.bmp"	"tool"	"1"	"l"	"l"	"420"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	1	"a"	"blackFace1.bmp"	"1000"	"black"	"2"	"+"	"weapon3.bmp"	"weapon"	"1"	"a"	"a"	"359"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	2	"l"	"blackFace1.bmp"	"1200"	"black"	"1"	"+"	"tool3.bmp"	"tool"	"0"	"l"	"a"	"382"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	3	"a"	"whiteFace2.bmp"	"800"	"white"	"2"	"+"	"weapon4.bmp"	"weapon"	"1"	"a"	"a"	"405"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	4	"l"	"blackFace5.bmp"	"1000"	"black"	"2"	"+"	"tool3.bmp"	"tool"	"1"	"l"	"l"	"485"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	5	"l"	"whiteFace3.bmp"	"1000"	"white"	"2"	"+"	"tool3.bmp"	"tool"	"1"	"l"	"l"	"332"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	6	"l"	"blackFace7.bmp"	"1200"	"black"	"3"	"TOO SLOW"	"tool1.bmp"	"tool"	"0"	"l"	""	"0"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	7	"a"	"whiteFace3.bmp"	"800"	"white"	"2"	"+"	"weapon4.bmp"	"weapon"	"1"	"a"	"a"	"394"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	8	"l"	"whiteFace3.bmp"	"1200"	"white"	"2"	"+"	"tool4.bmp"	"tool"	"1"	"l"	"l"	"337"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	9	"l"	"blackFace5.bmp"	"800"	"black"	"2"	"+"	"tool4.bmp"	"tool"	"1"	"l"	"l"	"409"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	10	"a"	"whiteFace6.bmp"	"1000"	"white"	"2"	"+"	"weapon2.bmp"	"weapon"	"1"	"a"	"a"	"496"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	11	"a"	"blackFace5.bmp"	"800"	"black"	"2"	"+"	"weapon1.bmp"	"weapon"	"1"	"a"	"a"	"447"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	12	"a"	"blackFace5.bmp"	"1200"	"black"	"2"	"+"	"weapon3.bmp"	"weapon"	"1"	"a"	"a"	"431"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	13	"a"	"whiteFace1.bmp"	"1000"	"white"	"1"	"+"	"weapon2.bmp"	"weapon"	"0"	"a"	"l"	"318"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	14	"a"	"whiteFace7.bmp"	"1200"	"white"	"2"	"+"	"weapon3.bmp"	"weapon"	"1"	"a"	"a"	"390"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	15	"l"	"blackFace6.bmp"	"800"	"black"	"2"	"+"	"tool2.bmp"	"tool"	"1"	"l"	"l"	"469"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	16	"l"	"whiteFace8.bmp"	"1000"	"white"	"2"	"+"	"tool2.bmp"	"tool"	"1"	"l"	"l"	"396"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	17	"a"	"whiteFace2.bmp"	"800"	"white"	"2"	"+"	"weapon2.bmp"	"weapon"	"1"	"a"	"a"	"324"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	18	"l"	"whiteFace8.bmp"	"1200"	"white"	"2"	"+"	"tool4.bmp"	"tool"	"1"	"l"	"l"	"371"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	19	"l"	"whiteFace4.bmp"	"1000"	"white"	"2"	"+"	"tool4.bmp"	"tool"	"1"	"l"	"l"	"322"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	20	"a"	"blackFace8.bmp"	"800"	"black"	"2"	"+"	"weapon1.bmp"	"weapon"	"1"	"a"	"a"	"338"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	21	"a"	"whiteFace8.bmp"	"1200"	"white"	"1"	"+"	"weapon4.bmp"	"weapon"	"0"	"a"	"l"	"329"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	22	"a"	"blackFace7.bmp"	"1000"	"black"	"2"	"+"	"weapon3.bmp"	"weapon"	"1"	"a"	"a"	"345"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	23	"a"	"blackFace8.bmp"	"1000"	"black"	"1"	"+"	"weapon2.bmp"	"weapon"	"0"	"a"	"l"	"256"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	24	"l"	"whiteFace1.bmp"	"800"	"white"	"2"	"+"	"tool3.bmp"	"tool"	"1"	"l"	"l"	"343"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	25	"a"	"whiteFace4.bmp"	"1200"	"white"	"2"	"+"	"weapon3.bmp"	"weapon"	"1"	"a"	"a"	"399"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	26	"a"	"whiteFace7.bmp"	"800"	"white"	"1"	"+"	"weapon1.bmp"	"weapon"	"0"	"a"	"l"	"366"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	27	"a"	"blackFace3.bmp"	"1200"	"black"	"2"	"+"	"weapon4.bmp"	"weapon"	"1"	"a"	"a"	"340"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	28	"a"	"blackFace2.bmp"	"1000"	"black"	"1"	"+"	"weapon2.bmp"	"weapon"	"0"	"a"	"l"	"356"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	29	"a"	"whiteFace3.bmp"	"1200"	"white"	"1"	"+"	"weapon3.bmp"	"weapon"	"0"	"a"	"l"	"499"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	30	"a"	"whiteFace4.bmp"	"800"	"white"	"1"	"+"	"weapon1.bmp"	"weapon"	"0"	"a"	"l"	"346"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	31	"l"	"whiteFace2.bmp"	"1000"	"white"	"2"	"+"	"tool3.bmp"	"tool"	"1"	"l"	"l"	"346"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	32	"l"	"whiteFace4.bmp"	"800"	"white"	"2"	"+"	"tool1.bmp"	"tool"	"1"	"l"	"l"	"433"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	33	"a"	"whiteFace7.bmp"	"1000"	"white"	"2"	"+"	"weapon4.bmp"	"weapon"	"1"	"a"	"a"	"361"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	34	"a"	"blackFace3.bmp"	"1200"	"black"	"2"	"+"	"weapon2.bmp"	"weapon"	"1"	"a"	"a"	"408"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	35	"a"	"blackFace6.bmp"	"800"	"black"	"2"	"+"	"weapon3.bmp"	"weapon"	"1"	"a"	"a"	"399"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	36	"l"	"whiteFace8.bmp"	"1200"	"white"	"2"	"+"	"tool1.bmp"	"tool"	"1"	"l"	"l"	"487"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	37	"l"	"blackFace4.bmp"	"1000"	"black"	"2"	"+"	"tool2.bmp"	"tool"	"1"	"l"	"l"	"390"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	38	"l"	"blackFace7.bmp"	"1000"	"black"	"2"	"+"	"tool2.bmp"	"tool"	"1"	"l"	"l"	"413"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	39	"a"	"whiteFace1.bmp"	"800"	"white"	"1"	"+"	"weapon3.bmp"	"weapon"	"0"	"a"	"l"	"389"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	40	"a"	"blackFace5.bmp"	"1200"	"black"	"1"	"+"	"weapon2.bmp"	"weapon"	"0"	"a"	"l"	"324"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	41	"l"	"blackFace7.bmp"	"800"	"black"	"2"	"+"	"tool4.bmp"	"tool"	"1"	"l"	"l"	"403"
19	1	1	2	1	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	42	"l"	"whiteFace6.bmp"	"1200"	"white"	"2"	"+"	"tool4.bmp"	"tool"	"1"	"l"	"l"	"411"
